,Red_Win,Blue_Win,Red_Champions,Blue_Champions
7467,False,True,"[39, 104, 61, 4, 43]","[24, 234, 142, 119, 16]"
7468,False,True,"[106, 5, 91, 147, 40]","[420, 56, 234, 29, 350]"
7469,True,False,"[14, 79, 157, 523, 888]","[122, 64, 202, 34, 412]"
7470,False,True,"[19, 120, 55, 50, 147]","[150, 876, 142, 202, 235]"
7471,False,True,"[133, 63, 84, 81, 432]","[157, 246, 777, 236, 12]"
7472,True,False,"[143, 910, 164, 29, 56]","[85, 223, 51, 68, 48]"
7473,True,False,"[164, 76, 236, 110, 101]","[166, 234, 27, 360, 555]"
7474,True,False,"[43, 91, 18, 67, 16]","[113, 5, 38, 81, 910]"
7475,True,False,"[8, 121, 18, 21, 22]","[58, 9, 517, 67, 902]"
7476,False,True,"[23, 141, 105, 67, 902]","[27, 121, 161, 81, 43]"
7477,False,True,"[107, 163, 246, 110, 888]","[897, 5, 99, 236, 143]"
7478,False,True,"[240, 63, 43, 236, 902]","[516, 121, 145, 81, 142]"
7479,True,False,"[897, 120, 105, 202, 235]","[6, 5, 4, 110, 22]"
7480,False,True,"[14, 141, 157, 81, 26]","[164, 876, 61, 236, 902]"
7481,False,True,"[27, 91, 161, 523, 43]","[240, 104, 8, 63, 555]"
7482,False,True,"[2, 76, 517, 110, 555]","[92, 20, 38, 51, 432]"
7483,True,False,"[266, 104, 112, 202, 350]","[897, 17, 84, 110, 37]"
7484,False,True,"[2, 234, 105, 110, 235]","[48, 876, 897, 202, 497]"
7485,False,True,"[80, 63, 86, 51, 412]","[266, 104, 55, 119, 25]"
7486,True,False,"[92, 76, 897, 40, 360]","[6, 91, 81, 4, 57]"
7487,True,False,"[875, 11, 55, 21, 99]","[98, 28, 166, 202, 235]"
7488,False,True,"[777, 427, 84, 96, 117]","[114, 254, 8, 202, 37]"
7489,True,False,"[92, 154, 82, 81, 57]","[876, 48, 777, 147, 40]"
7490,True,False,"[114, 876, 68, 29, 89]","[10, 120, 157, 67, 111]"
7491,False,True,"[98, 120, 7, 523, 163]","[54, 35, 105, 147, 235]"
7492,False,True,"[266, 131, 42, 51, 267]","[39, 104, 245, 202, 235]"
7493,True,False,"[19, 5, 34, 110, 16]","[2, 876, 777, 18, 40]"
7494,False,True,"[92, 427, 80, 202, 526]","[516, 63, 157, 81, 22]"
7495,False,True,"[80, 63, 55, 236, 267]","[122, 56, 4, 110, 910]"
7496,True,False,"[897, 427, 238, 29, 143]","[68, 91, 69, 429, 412]"
7497,False,True,"[54, 154, 131, 119, 89]","[516, 5, 79, 110, 16]"
7498,False,True,"[78, 104, 7, 81, 43]","[420, 121, 105, 360, 526]"
7499,True,False,"[19, 32, 157, 147, 57]","[41, 64, 517, 895, 98]"
7500,False,True,"[75, 78, 115, 236, 902]","[887, 77, 34, 51, 432]"
7501,True,False,"[17, 154, 518, 67, 22]","[6, 427, 84, 145, 412]"
7502,True,False,"[24, 234, 84, 147, 235]","[54, 35, 101, 236, 902]"
7503,False,True,"[887, 876, 238, 18, 526]","[86, 427, 245, 360, 111]"
7504,True,False,"[122, 121, 42, 429, 888]","[266, 163, 84, 22, 497]"
7505,False,True,"[13, 56, 91, 55, 350]","[84, 254, 82, 360, 37]"
7506,True,False,"[86, 57, 268, 21, 142]","[68, 56, 161, 110, 497]"
7507,True,False,"[10, 427, 19, 110, 432]","[126, 234, 518, 22, 111]"
7508,True,False,"[75, 141, 55, 81, 142]","[92, 5, 10, 236, 37]"
7509,False,True,"[518, 203, 55, 81, 53]","[164, 63, 166, 145, 235]"
7510,False,True,"[161, 63, 157, 22, 40]","[43, 5, 268, 110, 235]"
7511,False,True,"[92, 59, 3, 51, 57]","[82, 9, 202, 110, 26]"
7512,True,False,"[69, 121, 157, 81, 910]","[887, 245, 91, 145, 111]"
7513,True,False,"[85, 121, 42, 51, 53]","[8, 19, 43, 110, 40]"
7514,True,False,"[114, 421, 142, 360, 412]","[887, 121, 777, 119, 555]"
7515,True,False,"[110, 427, 50, 81, 518]","[126, 246, 517, 523, 40]"
7516,False,True,"[84, 11, 42, 429, 412]","[24, 203, 518, 360, 111]"
7517,False,True,"[27, 91, 910, 523, 57]","[23, 11, 42, 67, 235]"
7518,True,False,"[102, 107, 84, 81, 555]","[897, 9, 79, 51, 40]"
7519,False,True,"[897, 154, 34, 202, 497]","[887, 63, 777, 235, 432]"
7520,False,True,"[266, 48, 268, 29, 888]","[114, 30, 238, 115, 57]"
7521,True,False,"[24, 5, 268, 145, 53]","[126, 78, 147, 67, 902]"
7522,False,True,"[58, 91, 163, 235, 147]","[82, 200, 236, 202, 111]"
7523,True,False,"[24, 104, 161, 360, 111]","[84, 203, 4, 236, 902]"
7524,False,True,"[48, 121, 4, 15, 432]","[19, 104, 910, 51, 99]"
7525,True,False,"[58, 154, 39, 119, 412]","[897, 245, 157, 42, 53]"
7526,True,False,"[157, 234, 7, 110, 497]","[48, 64, 517, 22, 555]"
7527,True,False,"[27, 427, 166, 67, 89]","[122, 28, 55, 18, 26]"
7528,False,True,"[39, 62, 55, 910, 57]","[122, 5, 8, 236, 267]"
7529,False,True,"[114, 876, 55, 202, 40]","[24, 91, 42, 523, 22]"
7530,True,False,"[19, 64, 166, 115, 235]","[98, 254, 13, 22, 143]"
7531,True,False,"[43, 5, 69, 429, 888]","[516, 24, 90, 110, 57]"
7532,True,False,"[58, 234, 268, 222, 40]","[897, 64, 84, 360, 143]"
7533,True,False,"[777, 203, 50, 236, 497]","[24, 104, 105, 81, 432]"
7534,True,False,"[897, 200, 131, 21, 111]","[41, 63, 7, 51, 432]"
7535,True,False,"[54, 48, 161, 202, 147]","[516, 56, 7, 29, 40]"
7536,False,True,"[887, 234, 68, 18, 555]","[122, 141, 7, 236, 78]"
7537,True,False,"[10, 107, 84, 119, 902]","[86, 63, 163, 51, 12]"
7538,False,True,"[17, 28, 126, 236, 43]","[122, 427, 127, 81, 235]"
7539,False,True,"[223, 141, 43, 81, 201]","[114, 421, 61, 51, 53]"
7540,True,False,"[82, 59, 91, 22, 267]","[114, 62, 7, 67, 432]"
7541,False,True,"[84, 121, 266, 110, 111]","[23, 200, 3, 202, 902]"
7542,False,True,"[80, 154, 910, 145, 143]","[77, 131, 55, 360, 432]"
7543,False,True,"[240, 107, 84, 81, 161]","[19, 56, 34, 147, 235]"
7544,True,False,"[133, 245, 43, 147, 81]","[41, 154, 45, 21, 40]"
7545,True,False,"[266, 876, 777, 110, 25]","[24, 111, 19, 98, 412]"
7546,True,False,"[6, 28, 90, 202, 526]","[43, 20, 39, 145, 57]"
7547,True,False,"[14, 203, 7, 22, 117]","[777, 91, 63, 110, 43]"
7548,True,False,"[114, 141, 131, 21, 235]","[266, 28, 4, 222, 902]"
7549,True,False,"[79, 950, 711, 21, 235]","[43, 121, 63, 236, 902]"
7550,False,True,"[2, 163, 103, 236, 267]","[420, 63, 246, 110, 99]"
7551,False,True,"[122, 154, 777, 63, 267]","[164, 5, 34, 360, 111]"
7552,False,True,"[67, 24, 517, 29, 16]","[82, 107, 80, 50, 40]"
7553,False,True,"[266, 5, 101, 15, 432]","[14, 91, 38, 222, 43]"
7554,True,False,"[27, 60, 238, 236, 555]","[92, 141, 63, 110, 89]"
7555,True,False,"[164, 79, 43, 81, 147]","[266, 203, 245, 429, 235]"
7556,True,False,"[68, 59, 777, 147, 235]","[92, 245, 238, 21, 111]"
7557,False,True,"[122, 102, 238, 147, 950]","[68, 24, 55, 110, 26]"
7558,True,False,"[122, 63, 18, 221, 432]","[36, 245, 166, 21, 43]"
7559,True,False,"[266, 131, 157, 163, 555]","[77, 200, 38, 360, 40]"
7560,True,False,"[897, 64, 4, 119, 40]","[23, 102, 69, 429, 43]"
7561,False,True,"[516, 163, 245, 119, 235]","[69, 56, 34, 21, 53]"
7562,True,False,"[266, 76, 81, 110, 43]","[102, 141, 69, 236, 267]"
7563,False,True,"[27, 30, 245, 21, 57]","[68, 104, 136, 81, 40]"
7564,False,True,"[266, 427, 13, 429, 555]","[67, 24, 163, 22, 111]"
7565,False,True,"[897, 121, 4, 63, 432]","[114, 120, 497, 81, 37]"
7566,True,False,"[876, 516, 80, 51, 1]","[45, 43, 24, 420, 81]"
7567,False,True,"[24, 64, 910, 110, 99]","[27, 11, 245, 236, 902]"
7568,False,True,"[23, 121, 68, 74, 267]","[420, 60, 268, 429, 44]"
7569,False,True,"[39, 64, 131, 360, 111]","[84, 154, 7, 202, 22]"
7570,False,True,"[266, 121, 61, 110, 142]","[92, 28, 112, 119, 412]"
7571,True,False,"[164, 24, 84, 51, 40]","[27, 64, 3, 235, 43]"
7572,False,True,"[41, 163, 103, 523, 910]","[240, 121, 3, 21, 43]"
7573,True,False,"[875, 163, 61, 895, 526]","[68, 5, 84, 81, 412]"
7574,False,True,"[77, 104, 13, 498, 888]","[39, 91, 101, 145, 555]"
7575,False,True,"[75, 234, 84, 202, 497]","[777, 24, 105, 523, 111]"
7576,True,False,"[106, 910, 203, 43, 81]","[223, 35, 4, 236, 902]"
7577,False,True,"[157, 107, 4, 81, 517]","[77, 104, 91, 202, 57]"
7578,True,False,"[54, 59, 42, 110, 101]","[897, 35, 246, 86, 235]"
7579,False,True,"[55, 33, 85, 235, 223]","[6, 107, 10, 51, 432]"
7580,False,True,"[67, 104, 7, 895, 235]","[31, 76, 126, 523, 89]"
7581,True,False,"[85, 233, 161, 81, 43]","[68, 120, 91, 236, 267]"
7582,False,True,"[3, 104, 910, 81, 40]","[39, 120, 43, 110, 497]"
7583,False,True,"[69, 64, 55, 81, 80]","[266, 30, 126, 4, 43]"
7584,False,True,"[2, 131, 238, 145, 53]","[164, 11, 81, 61, 412]"
7585,True,False,"[897, 56, 43, 360, 412]","[58, 64, 91, 432, 115]"
7586,True,False,"[91, 104, 142, 81, 432]","[58, 60, 105, 110, 12]"
7587,True,False,"[55, 121, 43, 67, 99]","[24, 131, 157, 4, 16]"
7588,False,True,"[84, 9, 238, 157, 12]","[517, 24, 103, 119, 40]"
7589,True,False,"[8, 104, 238, 429, 37]","[516, 2, 142, 29, 43]"
7590,False,True,"[266, 246, 497, 236, 902]","[518, 121, 103, 18, 420]"
7591,True,False,"[897, 876, 55, 51, 16]","[59, 91, 8, 236, 22]"
7592,True,False,"[114, 5, 268, 4, 412]","[83, 56, 245, 145, 518]"
7593,False,True,"[516, 104, 157, 43, 12]","[85, 234, 50, 21, 526]"
7594,False,True,"[777, 63, 96, 236, 902]","[92, 876, 101, 67, 235]"
7595,False,True,"[266, 91, 55, 21, 497]","[48, 427, 268, 81, 235]"
7596,False,True,"[24, 91, 127, 202, 40]","[516, 56, 7, 222, 902]"
7597,False,True,"[82, 234, 555, 236, 902]","[79, 5, 131, 119, 412]"
7598,True,False,"[897, 25, 910, 157, 111]","[24, 63, 131, 51, 99]"
7599,True,False,"[875, 35, 103, 202, 43]","[54, 234, 99, 81, 37]"
7600,True,False,"[8, 33, 26, 81, 43]","[266, 11, 55, 236, 147]"
7601,True,False,"[106, 141, 136, 157, 517]","[122, 120, 38, 22, 16]"
7602,False,True,"[106, 64, 69, 67, 888]","[82, 107, 55, 81, 432]"
7603,True,False,"[122, 876, 134, 523, 497]","[887, 20, 18, 202, 432]"
7604,False,True,"[14, 11, 85, 81, 111]","[41, 63, 157, 67, 57]"
7605,False,True,"[68, 64, 43, 4, 117]","[266, 28, 777, 81, 497]"
7606,True,False,"[897, 28, 246, 235, 147]","[69, 60, 777, 81, 497]"
7607,False,True,"[24, 876, 166, 22, 223]","[79, 200, 910, 29, 526]"
7608,False,True,"[11, 63, 18, 360, 267]","[84, 56, 42, 202, 22]"
7609,True,False,"[875, 63, 39, 110, 44]","[516, 121, 103, 202, 57]"
7610,False,True,"[14, 107, 4, 202, 40]","[83, 203, 3, 222, 555]"
7611,False,True,"[86, 876, 133, 147, 235]","[157, 203, 268, 67, 16]"
7612,False,True,"[122, 234, 61, 360, 57]","[150, 11, 142, 235, 147]"
7613,True,False,"[777, 64, 268, 202, 101]","[897, 141, 115, 51, 143]"
7614,True,False,"[6, 56, 61, 110, 910]","[85, 30, 18, 429, 888]"
7615,True,False,"[266, 154, 4, 67, 53]","[777, 121, 8, 145, 888]"
7616,True,False,"[3, 876, 238, 21, 555]","[86, 163, 4, 81, 526]"
7617,False,True,"[134, 56, 245, 235, 147]","[777, 78, 31, 51, 22]"
7618,False,True,"[888, 35, 245, 523, 84]","[238, 120, 61, 110, 22]"
7619,False,True,"[777, 234, 99, 110, 89]","[98, 254, 517, 895, 25]"
7620,False,True,"[85, 141, 29, 81, 432]","[54, 5, 103, 67, 43]"
7621,True,False,"[122, 79, 777, 236, 267]","[266, 120, 81, 50, 161]"
7622,False,True,"[10, 5, 7, 110, 267]","[2, 63, 79, 202, 432]"
7623,False,True,"[24, 246, 10, 202, 40]","[92, 20, 43, 110, 57]"
7624,True,False,"[27, 876, 234, 360, 902]","[106, 421, 34, 81, 111]"
7625,False,True,"[157, 234, 61, 110, 14]","[19, 876, 13, 523, 432]"
7626,False,True,"[58, 11, 61, 21, 40]","[27, 64, 42, 22, 16]"
7627,False,True,"[266, 154, 61, 67, 57]","[19, 24, 163, 147, 526]"
7628,True,False,"[897, 91, 13, 147, 40]","[58, 120, 43, 429, 555]"
7629,True,False,"[85, 57, 246, 81, 26]","[91, 121, 61, 51, 267]"
7630,True,False,"[57, 64, 42, 81, 43]","[126, 254, 99, 145, 117]"
7631,False,True,"[79, 28, 157, 236, 267]","[164, 5, 245, 119, 40]"
7632,False,True,"[122, 234, 21, 99, 526]","[17, 22, 268, 51, 141]"
7633,False,True,"[24, 63, 777, 81, 43]","[84, 64, 131, 21, 555]"
7634,True,False,"[897, 427, 777, 81, 43]","[82, 5, 91, 202, 432]"
7635,True,False,"[266, 63, 154, 110, 35]","[897, 876, 246, 518, 235]"
7636,True,False,"[58, 78, 43, 22, 497]","[10, 79, 777, 429, 12]"
7637,True,False,"[13, 63, 246, 110, 40]","[92, 200, 84, 523, 117]"
7638,False,True,"[106, 5, 56, 360, 517]","[2, 63, 43, 236, 117]"
7639,True,False,"[63, 53, 39, 126, 21]","[266, 29, 92, 115, 26]"
7640,True,False,"[145, 5, 4, 202, 412]","[106, 17, 99, 429, 518]"
7641,True,False,"[54, 56, 134, 110, 53]","[98, 9, 236, 81, 267]"
7642,False,True,"[516, 56, 161, 21, 43]","[164, 200, 147, 236, 902]"
7643,True,False,"[10, 28, 110, 236, 235]","[420, 19, 157, 360, 40]"
7644,False,True,"[122, 104, 4, 523, 111]","[2, 28, 105, 81, 80]"
7645,True,False,"[516, 24, 517, 110, 432]","[114, 107, 161, 202, 40]"
7646,False,True,"[82, 200, 69, 81, 12]","[266, 24, 43, 145, 497]"
7647,False,True,"[114, 11, 91, 236, 101]","[157, 62, 910, 22, 526]"
7648,True,False,"[27, 120, 142, 21, 26]","[2, 141, 268, 115, 235]"
7649,False,True,"[122, 427, 3, 29, 147]","[114, 121, 61, 235, 555]"
7650,True,False,"[555, 9, 19, 360, 268]","[96, 63, 235, 56, 48]"
7651,False,True,"[86, 245, 777, 81, 43]","[875, 876, 950, 22, 117]"
7652,True,False,"[90, 24, 110, 112, 902]","[875, 76, 99, 119, 555]"
7653,True,False,"[24, 28, 246, 96, 16]","[54, 64, 14, 30, 111]"
7654,False,True,"[122, 35, 62, 147, 235]","[141, 245, 157, 119, 57]"
7655,False,True,"[36, 200, 101, 22, 902]","[164, 28, 910, 67, 43]"
7656,False,True,"[887, 5, 127, 236, 53]","[68, 11, 777, 15, 902]"
7657,False,True,"[92, 233, 91, 236, 143]","[17, 5, 268, 110, 111]"
7658,False,True,"[24, 43, 61, 895, 117]","[6, 254, 42, 202, 910]"
7659,False,True,"[114, 28, 236, 50, 111]","[266, 421, 517, 202, 432]"
7660,True,False,"[164, 141, 69, 360, 555]","[150, 234, 103, 81, 43]"
7661,True,False,"[98, 78, 910, 429, 412]","[122, 107, 7, 202, 74]"
7662,False,True,"[164, 131, 31, 202, 235]","[114, 20, 59, 157, 40]"
7663,False,True,"[41, 60, 61, 96, 117]","[39, 24, 517, 119, 432]"
7664,True,False,"[246, 77, 99, 147, 432]","[67, 876, 68, 110, 44]"
7665,False,True,"[777, 131, 910, 222, 43]","[897, 120, 84, 81, 555]"
7666,True,False,"[266, 200, 518, 22, 147]","[92, 876, 34, 429, 888]"
7667,True,False,"[82, 234, 268, 21, 902]","[80, 104, 43, 67, 117]"
7668,False,True,"[68, 60, 81, 222, 57]","[39, 876, 101, 221, 26]"
7669,True,False,"[7, 11, 103, 69, 526]","[41, 64, 4, 360, 12]"
7670,False,True,"[27, 121, 245, 81, 432]","[36, 104, 142, 235, 43]"
7671,True,False,"[23, 876, 103, 21, 555]","[24, 154, 238, 67, 43]"
7672,True,False,"[114, 57, 81, 4, 902]","[122, 107, 238, 145, 45]"
7673,True,False,"[24, 20, 42, 202, 526]","[14, 200, 246, 81, 1]"
7674,True,False,"[24, 421, 14, 202, 111]","[777, 63, 4, 429, 44]"
7675,True,False,"[5, 121, 112, 236, 902]","[92, 20, 61, 221, 267]"
7676,False,True,"[122, 141, 42, 51, 201]","[48, 76, 81, 429, 497]"
7677,False,True,"[777, 79, 134, 110, 555]","[58, 200, 4, 67, 37]"
7678,True,False,"[98, 234, 105, 202, 43]","[897, 5, 112, 51, 99]"
7679,False,True,"[897, 5, 157, 67, 147]","[887, 200, 711, 236, 267]"
7680,False,True,"[897, 120, 910, 119, 555]","[875, 200, 245, 22, 888]"
7681,False,True,"[75, 9, 126, 81, 22]","[68, 57, 7, 51, 40]"
7682,False,True,"[58, 35, 157, 360, 518]","[85, 203, 3, 236, 111]"
7683,True,False,"[516, 203, 157, 50, 432]","[23, 141, 268, 67, 111]"
7684,False,True,"[68, 107, 81, 360, 80]","[24, 25, 910, 119, 121]"
7685,False,True,"[516, 63, 246, 81, 111]","[122, 107, 7, 222, 37]"
7686,False,True,"[14, 203, 42, 21, 37]","[164, 5, 90, 145, 235]"
7687,False,True,"[266, 63, 238, 81, 57]","[84, 11, 7, 202, 497]"
7688,False,True,"[75, 77, 103, 119, 497]","[114, 200, 43, 429, 432]"
7689,True,False,"[266, 141, 101, 21, 43]","[39, 5, 246, 147, 235]"
7690,False,True,"[777, 27, 42, 202, 22]","[48, 141, 161, 43, 432]"
7691,False,True,"[516, 76, 84, 110, 16]","[43, 9, 777, 498, 40]"
7692,False,True,"[240, 154, 112, 145, 267]","[24, 876, 55, 110, 40]"
7693,False,True,"[23, 141, 910, 157, 44]","[77, 5, 7, 110, 412]"
7694,True,False,"[164, 121, 517, 22, 555]","[48, 63, 268, 157, 497]"
7695,True,False,"[887, 121, 268, 110, 60]","[92, 104, 910, 498, 161]"
7696,False,True,"[57, 5, 161, 21, 518]","[223, 203, 142, 110, 40]"
7697,True,False,"[19, 64, 34, 222, 432]","[133, 91, 50, 145, 53]"
7698,False,True,"[122, 35, 910, 202, 235]","[39, 24, 61, 523, 117]"
7699,True,False,"[39, 876, 80, 67, 16]","[875, 59, 101, 202, 50]"
7700,True,False,"[164, 141, 61, 21, 412]","[86, 59, 101, 81, 43]"
7701,False,True,"[54, 200, 4, 523, 117]","[67, 56, 518, 147, 201]"
7702,False,True,"[39, 104, 42, 523, 78]","[164, 154, 29, 18, 497]"
7703,True,False,"[92, 64, 134, 202, 40]","[24, 154, 55, 81, 16]"
7704,False,True,"[777, 121, 268, 81, 53]","[133, 79, 157, 51, 12]"
7705,True,False,"[86, 104, 3, 523, 117]","[82, 76, 246, 110, 43]"
7706,True,False,"[82, 78, 39, 81, 43]","[114, 56, 61, 360, 412]"
7707,False,True,"[266, 11, 69, 110, 53]","[43, 246, 29, 51, 37]"
7708,False,True,"[777, 11, 55, 67, 57]","[92, 19, 3, 202, 111]"
7709,True,False,"[54, 427, 39, 236, 497]","[17, 876, 91, 498, 777]"
7710,False,True,"[777, 427, 268, 236, 111]","[86, 63, 4, 110, 40]"
7711,True,False,"[223, 104, 34, 498, 235]","[40, 5, 268, 895, 516]"
7712,False,True,"[14, 76, 39, 236, 44]","[4, 876, 122, 429, 12]"
7713,True,False,"[164, 876, 31, 235, 22]","[103, 76, 238, 21, 497]"
7714,True,False,"[777, 121, 79, 22, 143]","[67, 427, 105, 202, 235]"
7715,True,False,"[86, 141, 7, 21, 40]","[98, 254, 84, 81, 147]"
7716,False,True,"[4, 64, 910, 21, 57]","[131, 24, 39, 147, 235]"
7717,False,True,"[68, 64, 166, 202, 43]","[897, 107, 157, 81, 40]"
7718,True,False,"[79, 876, 246, 429, 44]","[86, 200, 101, 18, 53]"
7719,True,False,"[777, 5, 69, 236, 143]","[157, 9, 131, 523, 350]"
7720,False,True,"[777, 5, 74, 96, 43]","[266, 107, 85, 81, 432]"
7721,True,False,"[223, 5, 910, 145, 432]","[82, 56, 10, 81, 53]"
7722,True,False,"[48, 234, 43, 21, 40]","[122, 64, 4, 202, 910]"
7723,True,False,"[106, 246, 45, 223, 235]","[8, 154, 157, 360, 555]"
7724,False,True,"[24, 64, 84, 498, 12]","[79, 141, 61, 429, 497]"
7725,False,True,"[86, 141, 20, 360, 127]","[24, 876, 126, 236, 902]"
7726,False,True,"[266, 28, 105, 236, 111]","[150, 121, 245, 21, 89]"
7727,True,False,"[76, 91, 245, 147, 164]","[223, 421, 4, 67, 518]"
7728,True,False,"[98, 154, 42, 236, 902]","[60, 5, 61, 202, 79]"
7729,False,True,"[23, 5, 4, 21, 432]","[106, 63, 105, 18, 117]"
7730,True,False,"[84, 11, 223, 236, 238]","[92, 28, 42, 18, 57]"
7731,True,False,"[6, 9, 30, 202, 21]","[106, 233, 43, 96, 44]"
7732,True,False,"[76, 64, 246, 63, 12]","[39, 245, 3, 110, 53]"
7733,False,True,"[48, 141, 42, 21, 497]","[67, 104, 4, 81, 432]"
7734,True,False,"[92, 64, 68, 145, 432]","[150, 17, 8, 81, 555]"
7735,True,False,"[31, 121, 61, 81, 37]","[27, 64, 246, 51, 902]"
7736,True,False,"[68, 120, 268, 119, 57]","[79, 77, 157, 81, 497]"
7737,False,True,"[24, 28, 55, 81, 43]","[777, 234, 711, 110, 143]"
7738,True,False,"[266, 104, 4, 147, 235]","[82, 234, 238, 555, 166]"
7739,False,True,"[150, 427, 105, 360, 888]","[777, 106, 112, 43, 235]"
7740,False,True,"[27, 141, 101, 81, 267]","[86, 121, 103, 110, 201]"
7741,False,True,"[24, 421, 517, 51, 143]","[133, 131, 268, 157, 555]"
7742,True,False,"[92, 79, 517, 81, 40]","[86, 427, 245, 67, 37]"
7743,False,True,"[64, 432, 516, 38, 222]","[21, 24, 107, 236, 57]"
7744,False,True,"[92, 526, 50, 429, 497]","[86, 5, 38, 360, 99]"
7745,True,False,"[86, 876, 131, 119, 53]","[150, 121, 518, 22, 43]"
7746,False,True,"[24, 234, 245, 110, 16]","[266, 876, 157, 81, 161]"
7747,False,True,"[82, 120, 61, 236, 40]","[122, 91, 134, 119, 111]"
7748,False,True,"[24, 200, 55, 236, 267]","[120, 54, 4, 119, 143]"
7749,False,True,"[777, 200, 43, 236, 223]","[246, 35, 163, 202, 111]"
7750,False,True,"[164, 30, 42, 21, 111]","[516, 876, 246, 202, 201]"
7751,False,True,"[164, 91, 4, 235, 497]","[92, 11, 518, 67, 111]"
7752,False,True,"[166, 79, 517, 29, 117]","[92, 64, 84, 236, 267]"
7753,True,False,"[33, 876, 126, 910, 235]","[150, 238, 127, 147, 143]"
7754,True,False,"[6, 233, 245, 429, 111]","[10, 76, 3, 67, 432]"
7755,False,True,"[516, 5, 166, 145, 16]","[54, 107, 8, 81, 117]"
7756,False,True,"[897, 5, 517, 110, 432]","[6, 120, 4, 235, 44]"
7757,True,False,"[86, 28, 238, 110, 910]","[24, 163, 245, 222, 555]"
7758,True,False,"[240, 120, 157, 145, 526]","[79, 57, 91, 498, 902]"
7759,False,True,"[154, 33, 142, 110, 412]","[897, 63, 40, 145, 246]"
7760,True,False,"[48, 203, 134, 236, 267]","[50, 24, 245, 157, 235]"
7761,False,True,"[432, 20, 246, 145, 497]","[68, 56, 82, 110, 526]"
7762,True,False,"[39, 157, 876, 429, 235]","[54, 56, 222, 21, 32]"
7763,False,True,"[58, 876, 268, 523, 37]","[67, 17, 134, 50, 235]"
7764,False,True,"[166, 77, 56, 51, 888]","[517, 233, 91, 115, 235]"
7765,True,False,"[2, 79, 157, 910, 432]","[86, 234, 4, 119, 526]"
7766,False,True,"[427, 40, 222, 48, 42]","[51, 22, 126, 103, 141]"
7767,False,True,"[92, 63, 142, 81, 43]","[79, 35, 55, 523, 902]"
7768,True,False,"[83, 233, 134, 15, 43]","[24, 104, 518, 81, 53]"
7769,False,True,"[432, 203, 147, 81, 77]","[777, 876, 38, 119, 111]"
7770,False,True,"[58, 245, 55, 202, 26]","[14, 121, 42, 110, 111]"
7771,False,True,"[75, 35, 105, 236, 267]","[106, 63, 3, 360, 80]"
7772,False,True,"[114, 121, 55, 22, 35]","[23, 11, 3, 81, 99]"
7773,True,False,"[897, 35, 161, 236, 432]","[114, 5, 134, 145, 267]"
7774,True,False,"[2, 104, 112, 31, 53]","[897, 234, 163, 236, 267]"
7775,False,True,"[266, 154, 55, 429, 432]","[126, 876, 777, 67, 43]"
7776,True,False,"[266, 63, 157, 523, 57]","[78, 876, 4, 21, 902]"
7777,True,False,"[126, 876, 157, 360, 111]","[33, 120, 268, 429, 526]"
7778,False,True,"[14, 11, 84, 51, 22]","[777, 17, 39, 29, 40]"
7779,False,True,"[80, 876, 61, 236, 267]","[98, 30, 127, 21, 53]"
7780,False,True,"[122, 60, 246, 110, 89]","[67, 154, 157, 37, 147]"
7781,True,False,"[86, 254, 105, 236, 267]","[54, 35, 91, 147, 12]"
7782,True,False,"[17, 11, 518, 51, 26]","[92, 63, 157, 222, 902]"
7783,False,True,"[84, 245, 91, 523, 902]","[19, 30, 157, 236, 267]"
7784,False,True,"[875, 11, 45, 147, 111]","[67, 526, 69, 145, 267]"
7785,True,False,"[92, 63, 166, 81, 111]","[876, 5, 157, 15, 432]"
7786,True,False,"[85, 57, 43, 21, 432]","[24, 63, 126, 29, 143]"
7787,False,True,"[77, 427, 55, 21, 201]","[106, 141, 245, 67, 57]"
7788,True,False,"[266, 200, 8, 67, 555]","[24, 876, 238, 81, 235]"
7789,False,True,"[114, 245, 101, 110, 412]","[64, 200, 45, 202, 26]"
7790,False,True,"[86, 200, 127, 222, 40]","[122, 33, 112, 895, 235]"
7791,False,True,"[42, 234, 84, 236, 201]","[39, 104, 268, 157, 40]"
7792,False,True,"[90, 64, 61, 22, 44]","[6, 59, 84, 119, 497]"
7793,True,False,"[24, 63, 38, 67, 235]","[223, 233, 246, 202, 111]"
7794,False,True,"[86, 64, 268, 51, 526]","[10, 20, 910, 22, 40]"
7795,False,True,"[81, 5, 61, 67, 432]","[17, 72, 238, 235, 143]"
7796,False,True,"[14, 28, 39, 110, 43]","[266, 254, 142, 429, 3]"
7797,False,True,"[6, 91, 3, 236, 432]","[14, 64, 55, 51, 111]"
7798,False,True,"[126, 63, 777, 236, 267]","[39, 141, 7, 4, 497]"
7799,False,True,"[54, 28, 134, 235, 37]","[114, 5, 84, 147, 111]"
7800,False,True,"[24, 5, 127, 29, 43]","[86, 887, 7, 145, 526]"
7801,False,True,"[233, 200, 268, 81, 235]","[9, 56, 84, 202, 37]"
